"StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q1","Q2_First.Click","Q2_Last.Click","Q2_Page.Submit","Q2_Click.Count","Q3_1","Q4","Q5","Q6_First.Click","Q6_Last.Click","Q6_Page.Submit","Q6_Click.Count","Q7_2","Q7_26","Q7_27","Q7_3","Q7_4","Q7_5","Q7_7","Q7_8","Q7_11","Q7_12","Q7_DO_2","Q7_DO_26","Q7_DO_27","Q7_DO_3","Q7_DO_4","Q7_DO_5","Q7_DO_7","Q7_DO_8","Q7_DO_11","Q7_DO_12","Q8_First.Click","Q8_Last.Click","Q8_Page.Submit","Q8_Click.Count","Q9_5","Q9_6","Q9_9","Q9_10","Q10_First.Click","Q10_Last.Click","Q10_Page.Submit","Q10_Click.Count","Q11_5","Q11_2","Q11_3","Q11_4","Q12_First.Click","Q12_Last.Click","Q12_Page.Submit","Q12_Click.Count","Q13_1","Q13_2","Q13_3","Q13_4","Q14_First.Click","Q14_Last.Click","Q14_Page.Submit","Q14_Click.Count","Q15_1","Q15_5","Q15_3","Q15_4","Q16_First.Click","Q16_Last.Click","Q16_Page.Submit","Q16_Click.Count","Q18_First.Click","Q18_Last.Click","Q18_Page.Submit","Q18_Click.Count","Q23_1","Q24_First.Click","Q24_Last.Click","Q24_Page.Submit","Q24_Click.Count","Q26_1","Q27_First.Click","Q27_Last.Click","Q27_Page.Submit","Q27_Click.Count","Q32_1","Q33_First.Click","Q33_Last.Click","Q33_Page.Submit","Q33_Click.Count","Q38_1","Q39_First.Click","Q39_Last.Click","Q39_Page.Submit","Q39_Click.Count","Q44_1","Q45_First.Click","Q45_Last.Click","Q45_Page.Submit","Q45_Click.Count","Q46_1","Q47_1","Q48_First.Click","Q48_Last.Click","Q48_Page.Submit","Q48_Click.Count","Q49.1_1","Q49.1_2","Q49.1_3","Q49.1_4","Q49.1_5","Q49.1_6","Q49_DO_1","Q49_DO_2","Q49_DO_3","Q49_DO_4","Q49_DO_5","Q49_DO_6","Q50_First.Click","Q50_Last.Click","Q50_Page.Submit","Q50_Click.Count","Q51.1_1","Q51.1_2","Q51.1_3","Q51.1_4","Q51.1_5","Q52_First.Click","Q52_Last.Click","Q52_Page.Submit","Q52_Click.Count","Q53","Q54","Q55","Q56","Q57_First.Click","Q57_Last.Click","Q57_Page.Submit","Q57_Click.Count","Q58.1_1","Q58.1_2","Q58.1_3","Q58.1_4","Q58.1_5","Q58.1_6","Q59","Q60_First.Click","Q60_Last.Click","Q60_Page.Submit","Q60_Click.Count","Q61","Q62","Q63_First.Click","Q63_Last.Click","Q63_Page.Submit","Q63_Click.Count","Q64","Q65","Q66","Q84_First.Click","Q84_Last.Click","Q84_Page.Submit","Q84_Click.Count","Q67_5","Q67_6","Q67_9","Q67_10","Q68_First.Click","Q68_Last.Click","Q68_Page.Submit","Q68_Click.Count","Q69_5","Q69_2","Q69_3","Q69_4","Q70_First.Click","Q70_Last.Click","Q70_Page.Submit","Q70_Click.Count","Q71_1","Q71_2","Q71_3","Q71_4","Q72_First.Click","Q72_Last.Click","Q72_Page.Submit","Q72_Click.Count","Q73_1","Q73_5","Q73_3","Q73_4","Q74_First.Click","Q74_Last.Click","Q74_Page.Submit","Q74_Click.Count","Q75","Q76_First.Click","Q76_Last.Click","Q76_Page.Submit","Q76_Click.Count","opp","rid","RISN","Q_TotalDuration","gc","term","year","age_group","Q56...Topics","FL_37_DO_TopicISozialeGerechtigkeit.Pre.measurement.done12.","FL_37_DO_TopicIIInnereSicherheit.Pre.measurement.done12.","FL_37_DO_TopicIIIFlüchtlinge.Pre.measurement.done12.","FL_37_DO_TopicIVEuropa.Pre.measurement.done12.","FL_38_DO_TopicISozialeGerechtigkeit.Post.measurement.done12.","FL_38_DO_TopicIIInnereSicherheit.Post.measurement.done12.","FL_38_DO_TopicIIIFlüchtlinge.Post.measurement.done12.","FL_38_DO_TopicIVEuropa.Post.measurement.done12.","TopicISozialeGerechtigkeit.Storypost.done12._DO_Q22","TopicISozialeGerechtigkeit.Storypost.done12._DO_Q24","TopicISozialeGerechtigkeit.Storypost.done12._DO_Q20","TopicISozialeGerechtigkeit.Storypost.done12._DO_Q23","TopicISozialeGerechtigkeit.Storypost.done12._DO_Q19","TopicISozialeGerechtigkeit.Storypost.done12._DO_Q21","TopicIIInnereSicherheit.Storypost.done12._DO_Q32","TopicIIInnereSicherheit.Storypost.done12._DO_Q33","TopicIIInnereSicherheit.Storypost.done12._DO_Q31","TopicIIInnereSicherheit.Storypost.done12._DO_Q30","TopicIIInnereSicherheit.Storypost.done12._DO_Q29","TopicIIInnereSicherheit.Storypost.done12._DO_Q28","TopicIIIFlüchtlinge.Storypost.text.done12._DO_Q36","TopicIIIFlüchtlinge.Storypost.text.done12._DO_Q35","TopicIIIFlüchtlinge.Storypost.text.done12._DO_Q34","TopicIIIFlüchtlinge.Storypost.text.done12._DO_Q37","TopicIIIFlüchtlinge.Storypost.text.done12._DO_Q39","TopicIIIFlüchtlinge.Storypost.text.done12._DO_Q38","TopicIVEuropa.Storypost.text.done12._DO_Q42","TopicIVEuropa.Storypost.text.done12._DO_Q43","TopicIVEuropa.Storypost.text.done12._DO_Q45","TopicIVEuropa.Storypost.text.done12._DO_Q44","TopicIVEuropa.Storypost.text.done12._DO_Q41","TopicIVEuropa.Storypost.text.done12._DO_Q40"
"2017-09-22 13:58:43","2017-09-22 14:12:02","IP Address",100,798,"True","2017-09-22 14:12:02",NA,NA,NA,NA,52.314300537109,10.233596801758,"anonymous","DE","Ich bin einverstanden.",NA,NA,NA,NA,1993,"weiblich","Haupt-/Volksschulabschluss",1.142,12.889,13.78,8,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,1,10,7,4,8,5,6,2,9,3,10.426,27.083,28.202,27,10,0,5,10,6.995,25.383,26.023,7,10,1,10,0,6.306,21.595,22.473,9,0,10,10,10,7.218,52.962,53.574,6,NA,NA,NA,NA,113.394,136.906,137.845,16,1.205,24.333,25.025,6,5,16.604,25.316,26.193,3,5,5.229,10.127,10.825,7,5,14.871,15.877,16.535,2,5,12.73,39.689,40.347,11,5,2.375,6.449,27.737,3,5,3,8.924,18.065,18.125,9,"CDU","FDP","","","","SPD",1,5,2,3,4,6,5.092,19.997,21.854,10,"Bundesminister für Entwicklung","","","Parteivorsitzender der SPD","",7.896,25.679,30.013,10,"Ja","einer evangelischen Kirche","500 bis 800 Euro",30453,0.235,23.148,27.387,16,"Komplett unwichtig","Eher unwichtig","Komplett unwichtig","Komplett unwichtig","Sehr wichtig","Sehr wichtig","Einmal pro Woche oder weniger",2.799,28.214,28.712,25,"Nein","",NA,NA,NA,NA,"Nein","","",NA,NA,NA,NA,10,0,7,NA,9.519,48.691,49.211,19,10,0,10,0,3.43,13.117,13.631,7,0,10,10,10,7.211,16.414,16.831,6,NA,NA,NA,NA,6.471,10.472,10.986,13,"Ich habe die Erklärung gelesen.",1.07,74.047,74.773,22,"Qual951-1209Germany1","BB70A673-8D9F-E711-813E-121EAC84731D",1235713,798,1,NA,1993,"18-29",NA,4,1,3,2,1,3,2,4,NA,3,1,2,NA,NA,2,3,1,NA,NA,NA,NA,NA,NA,1,2,3,NA,1,3,2,NA,NA
"2017-09-22 14:04:13","2017-09-22 14:14:34","IP Address",100,620,"True","2017-09-22 14:14:35",NA,NA,NA,NA,51.050003051758,13.75,"anonymous","DE","Ich bin einverstanden.",NA,NA,NA,NA,1981,"weiblich","Realschulabschluss (Mittlere Reife)",1.244,13.346,14.339,8,7,7,7,7,4,NA,NA,NA,NA,NA,6,2,10,9,1,7,5,3,8,4,17.434,41.724,42.804,22,9,1,2,7,3.858,22.917,23.739,10,10,1,10,8,4.525,21.318,22.263,10,2,9,9,9,4.68,27.053,28.136,11,NA,7,NA,8,7.145,26.06,27.242,10,3.156,10.205,11.074,4,8,4.216,40.833,45.635,10,6,9.528,15.574,16.459,6,8,12.819,23.102,24.035,7,5,12.588,32.263,33.383,10,5,1.47,16.555,24.613,13,NA,1,1.806,25.474,27.765,11,"SPD","FDP","","","","CDU",2,1,4,5,6,3,5.746,29.359,30.017,11,"","","","","",3.742,19.62,23.623,7,"Ja","keiner","1100 bis 1500 Euro",99091,2.587,14.221,21.725,12,"Sehr wichtig","Eher unwichtig","Eher unwichtig","Wichtig","Wichtig","Wichtig","Mehrmals die Woche, aber nicht täglich",2.362,29.391,30.23,21,"Ja","Mehrmals täglich",1.921,2.743,3.643,3,"Ja","Ich weiß es noch nicht","",NA,NA,NA,NA,9,1,9,5,5.25,17.418,18.687,9,9,1,9,8,7.831,22.154,23.133,16,1,9,9,9,4.817,18.881,19.612,10,6,9,5,6,5.327,14.641,15.512,9,"Ich habe die Erklärung gelesen.",4.26,28.774,31.183,19,"Qual951-1209Germany1","96906B39-8E9F-E711-813E-121EAC84731D",1235713,620,1,NA,1981,"30-49",NA,4,2,3,1,2,1,3,4,NA,3,1,2,NA,NA,2,3,NA,NA,1,NA,NA,1,NA,NA,2,3,1,NA,3,2,NA,NA
"2017-09-22 14:07:42","2017-09-22 14:15:54","IP Address",100,492,"True","2017-09-22 14:15:55",NA,NA,NA,NA,48.694396972656,9.7008972167969,"anonymous","DE","Ich bin einverstanden.",NA,NA,NA,NA,1999,"männlich","allgemeine oder fachgebundene Hochschulreife (Abitur)",1.215,22.083,22.675,15,7,8,3,6,9,5,5,4,5,3,2,1,7,3,10,8,9,4,6,5,1.801,50.376,50.884,51,8,3,7,4,14.845,24.075,24.564,11,4,4,7,3,5.555,13.422,13.461,8,3,9,3,2,7.87,27.571,29.559,12,3,3,7,9,7.47,19.794,20.433,14,2.399,9.966,10.715,15,7,1.394,13.594,15.662,14,2,3.625,8.631,9.339,6,6,4.599,8.526,8.829,10,3,4.931,19.649,20.982,11,7,2.854,5.767,21.758,5,6,8,11.262,24.895,25.565,9,"CDU","Die Linke","FDP","Bündnis 90/Die Grünen","Die Linke","SPD",2,4,6,1,5,3,4.171,22.338,22.687,25,"Parteivorsitzender der SPD","","","","",3.718,4.994,8.69,4,"Ja","der römisch-katholischen Kirche","1500 bis 2000 Euro",73342,2.549,13.668,18.007,17,"Eher unwichtig","Wichtig","Eher unwichtig","Wichtig","Sehr wichtig","Sehr wichtig","Mehrmals täglich",6.114,24.087,24.527,27,"Nein","",NA,NA,NA,NA,"Ja","CDU/CSU","",NA,NA,NA,NA,7,2,7,3,6.793,16.202,16.657,13,7,4,7,3,3.994,10.494,11.115,8,4,7,3,3,5.207,11.2,11.868,10,3,3,3,9,8.229,15.653,16.455,11,"Ich habe die Erklärung gelesen.",1.282,35.635,36.477,67,"Qual951-1209Germany1","F37162B7-8E9F-E711-813E-121EAC84731D",1235713,492,1,NA,1999,"18-29",NA,2,3,1,4,2,4,3,1,NA,3,NA,2,NA,1,2,3,NA,1,NA,NA,1,NA,NA,NA,2,3,NA,1,3,2,NA,NA
"2017-09-22 14:10:16","2017-09-22 14:19:08","IP Address",100,531,"True","2017-09-22 14:19:08",NA,NA,NA,NA,51.299301147461,9.4909973144531,"anonymous","DE","Ich bin einverstanden.",NA,NA,NA,NA,1981,"männlich","Fach-/Hochschulstudium",3.011,12.664,13.444,8,8,8,7,6,7,NA,NA,NA,NA,NA,1,10,2,5,3,7,8,9,6,4,3.092,40.202,41.561,32,8,2,8,9,2.283,17.141,17.766,10,8,7,8,4,1.744,22.654,23.77,14,4,8,6,6,7.897,31.091,32.098,14,7,7,7,7,2.694,13.719,14.346,9,1.824,12.48,13.06,4,3,4.588,15.567,18.599,8,1,2.239,9.678,10.116,5,9,1.748,8.272,10.534,7,2,8.346,31.637,32.473,26,7,3.203,24.113,25.241,20,4,8,1.025,15.788,17.248,5,"CDU","SPD","","Bündnis 90/Die Grünen","AfD","SPD",1,2,4,3,5,6,2.786,23.411,30.011,18,"","Bundesminister für Entwicklung","Bundespräsident","Parteivorsitzender der SPD","Präsident des Deutschen Bundestages",4.835,27.363,30.007,10,"Ja","keiner","keine Angabe",65185,1.88,9.63,13.354,14,"Eher unwichtig","Wichtig","Sehr wichtig","Sehr wichtig","Wichtig","Wichtig","Einmal am Tag",3.337,16.915,18.977,18,"Nein","",NA,NA,NA,NA,"Ja","Die Linke","",NA,NA,NA,NA,10,0,8,10,1.412,14.669,16.166,11,10,7,9,2,2.755,10.466,11.275,7,7,10,8,7,4.575,12.71,13.222,8,7,7,8,8,3.643,13.668,14.339,8,"Ich habe die Erklärung gelesen.",1.3,66.271,68.722,75,"Qual951-1209Germany1","D49A5C11-8F9F-E711-813E-121EAC84731D",1235713,531,1,NA,1981,"30-49",NA,4,2,1,3,3,4,2,1,1,3,NA,2,NA,NA,2,3,NA,NA,NA,1,NA,NA,NA,1,2,3,NA,NA,3,2,NA,1
"2017-09-22 14:10:03","2017-09-22 14:21:32","IP Address",100,688,"True","2017-09-22 14:21:32",NA,NA,NA,NA,51.36669921875,12.38330078125,"anonymous","DE","Ich bin einverstanden.",NA,NA,NA,NA,1981,"männlich","Realschulabschluss (Mittlere Reife)",2.83,17.064,18.019,8,4,5,5,5,5,5,5,4,4,6,8,6,4,1,2,3,10,5,9,7,6.203,27.305,28.536,26,6,4,7,6,10.526,16.017,16.062,9,10,4,6,4,6.631,38.528,39.685,8,7,7,6,6,8.508,12.251,13.778,7,6,6,4,6,2.297,5.68,6.715,9,1.658,10.002,11.527,3,4,3.659,13.256,20.662,11,1,3.578,9.557,10.27,12,10,2.033,8.434,9.484,6,2,3.749,16.331,25.398,7,2,5.528,9.136,30.333,4,6,7,7.756,15.655,20.125,5,"","","SPD","Bündnis 90/Die Grünen","CDU","SPD",3,4,2,5,1,6,13.747,29.23,30.011,11,"","","","Parteivorsitzender der SPD","Bundesminister für Entwicklung",11.037,26.87,30.016,10,"Ja","keiner","1100 bis 1500 Euro",4886,2.574,14.019,20.644,14,"Sehr wichtig","Sehr wichtig","Eher unwichtig","Wichtig","Wichtig","Sehr wichtig","Einmal am Tag",4.651,20.439,26.487,17,"Ja","Mehrmals täglich",3.339,5.038,5.848,4,"Ja","AfD","",NA,NA,NA,NA,6,1,0,7,4.335,24.964,25.809,6,10,1,1,1,6.585,23.463,23.504,7,0,10,10,6,4.749,25.224,26.189,6,5,8,8,10,7.039,23.557,24.278,5,"Ich habe die Erklärung gelesen.",3.918,22.378,40.916,10,"Qual951-1209Germany1","E1F4610B-8F9F-E711-813E-121EAC84731D",1235713,688,1,NA,1981,"30-49",NA,2,1,4,3,3,1,4,2,NA,3,NA,2,1,NA,2,3,NA,NA,1,NA,NA,1,NA,NA,2,3,NA,1,3,2,NA,NA
"2017-09-22 14:14:02","2017-09-22 14:21:52","IP Address",100,469,"True","2017-09-22 14:21:52",NA,NA,NA,NA,51.567504882812,6.7624969482422,"anonymous","DE","Ich bin einverstanden.",NA,NA,NA,NA,1973,"weiblich","Fachhochschulreife",3.233,15.597,16.693,7,10,10,10,6,10,NA,NA,10,NA,10,8,4,5,6,7,3,2,10,1,9,11.97,29.315,29.958,21,10,5,10,10,8.595,20.885,21.701,8,10,6,10,10,4.13,15.117,15.798,11,10,5,10,4,5.609,19.616,19.676,12,10,10,5,5,5.489,14.858,15.642,7,4.249,6.309,11.245,2,6,6.862,16.41,16.46,6,3,2.941,5.55,12.162,4,6,10.08,12.776,13.34,3,0,6.758,17.718,21.288,4,5,7.785,21.303,21.92,9,5,10,7.915,11.996,12.74,4,"CDU","AfD","Die Linke","Bündnis 90/Die Grünen","","SPD",3,6,5,2,4,1,5.307,28.363,28.995,17,"","","Parteivorsitzender der SPD","Parteivorsitzender der SPD","Bundesminister für Entwicklung",5.829,14.056,16.885,6,"Ja","dem Islam","2500 bis 3000 Euro",45326,1.685,16.28,16.854,13,"Wichtig","Wichtig","Wichtig","Wichtig","Wichtig","Wichtig","Mehrmals täglich",7.2,17.216,17.821,17,"Ja","Mehrmals täglich",2.019,2.037,2.829,2,"Ja","FDP","",NA,NA,NA,NA,10,6,10,10,3.819,10.277,10.836,7,10,5,10,10,2.8,8.325,8.842,8,5,0,10,5,5.16,15.071,15.729,7,5,10,5,5,4.138,10.812,11.49,6,"Ich habe die Erklärung gelesen.",1.691,46.632,47.834,20,"Qual951-1209Germany1","48193595-8F9F-E711-813E-121EAC84731D",1235713,469,1,NA,1973,"30-49",NA,1,3,2,4,3,4,1,2,NA,3,NA,2,1,NA,2,3,1,NA,NA,NA,1,NA,NA,NA,2,3,NA,NA,3,2,NA,1
"2017-09-22 14:12:50","2017-09-22 14:24:25","IP Address",100,694,"True","2017-09-22 14:24:26",NA,NA,NA,NA,54.083297729492,12.13330078125,"anonymous","DE","Ich bin einverstanden.",NA,NA,NA,NA,1982,"weiblich","allgemeine oder fachgebundene Hochschulreife (Abitur)",2.401,13.759,14.621,7,9,9,8,9,9,NA,6,3,NA,6,3,4,9,8,10,5,6,2,1,7,14.331,46.896,48.352,23,10,1,3,7,9.793,28.835,29.577,10,9,2,10,8,4.57,19.987,20.407,11,2,10,9,9,7.652,24.581,25.035,11,7,9,10,9,8.1,23.391,23.75,11,3.73,12.078,20.962,2,8,12.811,20.163,20.727,7,4,6.023,10.146,10.873,3,3,9.819,16.092,16.604,4,4,6.265,53.007,53.686,12,5,9.862,54.644,55.214,12,6,3,12.945,18.231,19.581,3,"CDU","Bündnis 90/Die Grünen","","Die Linke","FDP","SPD",4,2,1,6,3,5,13.698,29.314,30.011,12,"Bundesminister für Entwicklung","Präsident des Deutschen Bundestages","Bundespräsident","Parteivorsitzender der SPD","Präsident des Deutschen Bundestages",2.211,22.44,23.041,14,"Ja","keiner","keine Angabe",20537,2.274,13.698,22.424,16,"Wichtig","Wichtig","Sehr wichtig","Wichtig","Wichtig","Wichtig","Mehrmals täglich",5.676,22.111,22.673,19,"Ja","Mehrmals täglich",5.047,6.208,6.272,3,"Nein","","",NA,NA,NA,NA,9,3,3,8,5.18,17.968,18.354,10,9,2,9,7,5.269,16.266,16.693,7,2,10,9,7,4.673,14.767,15.15,9,7,7,8,7,4.346,18.401,18.912,8,"Ich habe die Erklärung gelesen.",6.258,69.518,70.432,27,"Qual951-1209Germany1","5CE44F6B-8F9F-E711-813E-121EAC84731D",1235713,694,1,NA,1982,"30-49",NA,2,4,1,3,3,1,2,4,NA,3,NA,2,NA,1,2,3,1,NA,NA,NA,NA,NA,NA,1,2,3,NA,1,3,2,NA,NA
"2017-09-22 14:13:14","2017-09-22 14:24:51","IP Address",100,697,"True","2017-09-22 14:24:51",NA,NA,NA,NA,49.00830078125,8.3979034423828,"anonymous","DE","Ich bin einverstanden.",NA,NA,NA,NA,1998,"weiblich","allgemeine oder fachgebundene Hochschulreife (Abitur)",2.122,14.502,15.49,5,6,10,4,7,6,2,2,3,4,2,9,4,1,8,2,10,5,3,6,7,32.449,67.807,74.811,15,10,1,4,10,6.171,23.004,23.553,4,10,6,10,0,7.417,27.527,27.853,6,8,10,9,4,5.587,19.671,20.813,6,NA,0,7,4,9.802,27.537,28.982,6,0,0,15.309,0,7,31.528,31.528,32.983,1,6,6.975,6.975,8.822,1,3,29.242,30.297,31.231,2,10,20.219,21.396,22.128,4,4,45.838,47.391,48.865,3,1,6,57.556,63.182,64.377,3,"","","","Bündnis 90/Die Grünen","AfD","SPD",6,5,3,4,2,1,15.401,27.285,30.004,3,"Parteivorsitzender der Linken","Bundesminister für Entwicklung","Bundespräsident","Parteivorsitzender der SPD","Präsident des Deutschen Bundestages",4.814,22.08,23.181,10,"Ja","dem Islam","unter 500 Euro",7749,1.459,10.54,13.899,4,"Komplett unwichtig","Komplett unwichtig","Sehr wichtig","Sehr wichtig","Wichtig","Eher unwichtig","Mehrmals die Woche, aber nicht täglich",7.118,21.486,23.36,7,"Ja","Mehrmals täglich",4.199,4.199,5.442,1,"Ja","Bündnis 90/Die Grünen","",NA,NA,NA,NA,10,4,4,10,3.042,10.225,11.136,4,10,2,10,0,5.177,18.437,19.521,5,9,10,8,3,4.926,12.902,13.785,4,NA,2,4,3,11.677,20.885,21.614,5,"Ich habe die Erklärung gelesen.",43.764,43.764,49.187,1,"Qual951-1209Germany1","E1F8417D-8F9F-E711-813E-121EAC84731D",1235713,697,1,NA,1998,"18-29",NA,4,2,3,1,4,1,3,2,NA,3,1,2,NA,NA,2,3,NA,NA,1,NA,NA,1,NA,NA,2,3,1,NA,3,2,NA,NA
"2017-09-22 14:18:49","2017-09-22 14:25:07","IP Address",100,377,"True","2017-09-22 14:25:07",NA,NA,NA,NA,53.550003051758,10,"anonymous","DE","Ich bin einverstanden.",NA,NA,NA,NA,1989,"männlich","Fach-/Hochschulstudium",1.33,16.391,17.232,11,2,2,8,9,8,8,5,8,6,7,9,5,10,7,6,8,1,2,4,3,2.046,9.924,10.305,29,6,10,9,9,0.636,6.109,7.417,16,8,7,4,8,0.764,5.601,6.067,16,8,5,9,3,0.638,4.237,5.707,11,8,10,2,2,0.631,4.935,5.752,14,0.902,12.581,13.299,15,9,0.949,14.82,15.815,22,8,0.828,1.74,9.293,3,10,0.602,2.795,8.693,6,7,0.629,4.278,20.938,8,5,0.658,2.638,20.946,6,8,7,1.847,3.483,7.966,6,"CDU","Die Linke","AfD","CSU","CSU","SPD",1,2,3,4,6,5,7.137,29.508,30.021,18,"Bundesminister für Entwicklung","Präsident des Deutschen Bundestages","","Parteivorsitzender der SPD","Parteivorsitzender der Linken",0.062,29.53,30.01,13,"Ja","dem Islam","über 3500",22767,3.241,11.645,14.867,15,"Eher unwichtig","Eher unwichtig","Komplett unwichtig","Eher unwichtig","Wichtig","Eher unwichtig","Mehrmals die Woche, aber nicht täglich",2.025,12.464,13.083,21,"Ja","Einmal pro Woche",3.313,3.323,3.782,2,"Ja","Keine Angabe","",NA,NA,NA,NA,8,7,10,8,0.586,5.559,6.043,14,8,7,2,8,0.581,3.426,7.582,10,7,7,7,9,0.571,4.911,5.785,14,3,8,4,7,0.845,8.7,9.477,11,"Ich habe die Erklärung gelesen.",0.78,30.093,31.074,20,"Qual951-1209Germany1","8A041A43-909F-E711-813E-121EAC84731D",1235713,377,1,NA,1989,"18-29",NA,2,1,3,4,2,1,4,3,1,3,NA,2,NA,NA,2,3,NA,NA,NA,1,NA,NA,1,NA,2,3,NA,NA,3,2,1,NA
"2017-09-22 14:05:38","2017-09-22 14:25:45","IP Address",100,1206,"True","2017-09-22 14:25:46",NA,NA,NA,NA,49.203002929688,6.8415069580078,"anonymous","DE","Ich bin einverstanden.",NA,NA,NA,NA,1985,"männlich","keinen",1.156,12.698,13.29,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,4,2,3,9,1,10,7,8,18.525,31.652,32.327,25,10,NA,NA,NA,48.882,172.504,173.309,18,6,3,7,NA,21.803,40.069,40.879,20,4,8,10,8,49.407,70.613,71.454,22,NA,NA,NA,NA,116.959,126.958,127.837,9,0,0,22.633,0,4,2.805,15.098,16.215,6,4,6.709,12.818,13.924,5,5,76.979,86.199,87.017,5,5,48.26,52.852,54.149,3,5,21.734,23.667,24.344,2,NA,0,16.614,22.095,28.247,5,"","","","","","",2,6,4,1,3,5,7.729,11.416,30.038,4,"Parteivorsitzender der SPD","Parteivorsitzender der SPD","Bundesminister für Entwicklung","Präsident des Deutschen Bundestages","",8.191,27.93,30.057,15,"Ja","einer evangelischen Kirche","500 bis 800 Euro",66115,1.596,17.199,21.101,12,"Wichtig","Wichtig","Eher unwichtig","Eher unwichtig","Wichtig","Wichtig","Einmal pro Woche oder weniger",22.124,52.175,52.652,20,"Ja","Einmal am Tag",21.572,21.609,22.62,2,"Nein","","",NA,NA,NA,NA,7,5,NA,NA,23.469,37.041,37.777,9,6,3,8,5,8.325,22.729,23.524,11,5,7,9,8,29.125,43.364,44.332,21,NA,NA,NA,NA,4.582,11.941,12.539,9,"Ich habe die Erklärung gelesen.",12.941,30.636,32.298,6,"Qual951-1209Germany1","C9B67245-8E9F-E711-813E-121EAC84731D",1235713,1206,1,NA,1985,"30-49",NA,1,2,4,3,2,4,1,3,NA,3,1,2,NA,NA,2,3,NA,NA,1,NA,NA,NA,NA,1,2,3,NA,NA,3,2,1,NA
"2017-09-22 14:16:31","2017-09-22 14:29:07","IP Address",100,755,"True","2017-09-22 14:29:09",NA,NA,NA,NA,51.316604614258,9.4911956787109,"anonymous","DE","Ich bin einverstanden.",NA,NA,NA,NA,1975,"weiblich","Haupt-/Volksschulabschluss",2.072,14.274,16.713,5,9,9,NA,NA,8,NA,NA,NA,NA,NA,7,3,8,10,1,2,4,6,5,9,20.786,57.234,58.626,11,10,1,5,9,6.588,41.663,42.711,5,10,0,10,9,8.448,24.399,25.666,4,0,10,8,10,10.707,31.364,32.615,4,8,8,10,9,16.573,36.956,38.474,4,0,0,35.647,0,5,39.826,39.826,41.113,1,7,15.199,15.199,17.003,1,10,19.504,19.504,21.511,1,9,21.377,21.377,22.319,1,8,33.914,33.914,34.919,1,8,7,19.515,30.104,31.282,3,"CDU","CDU","AfD","","","SPD",1,5,2,6,4,3,10.823,23.917,30.006,4,"","Parteivorsitzender der SPD","Präsident des Deutschen Bundestages","","",7.384,29.727,30.011,6,"Ja","einer evangelischen Kirche","unter 500 Euro",34576,2.963,15.991,20.224,5,"Komplett unwichtig","Komplett unwichtig","Eher unwichtig","Wichtig","Sehr wichtig","Wichtig","Mehrmals täglich",10.106,38.479,39.843,7,"Nein","",NA,NA,NA,NA,"Ja","SPD","",NA,NA,NA,NA,10,1,6,10,5.84,21.919,22.811,5,10,0,10,9,4.54,18.249,19.286,5,0,10,8,10,5.101,26.903,28.161,7,8,9,10,9,11.359,28.368,29.724,6,"Ich habe die Erklärung gelesen.",5.613,26.865,35.685,3,"Qual951-1209Germany1","2C581EE3-8F9F-E711-813E-121EAC84731D",1235713,755,1,NA,1975,"30-49",NA,3,4,1,2,3,4,2,1,NA,3,NA,2,1,NA,2,3,1,NA,NA,NA,NA,1,NA,NA,2,3,NA,1,3,2,NA,NA
